[epoch 1] train_loss: 5.429  val_accuracy: 0.452
[epoch 2] train_loss: 2.556  val_accuracy: 0.582
[epoch 3] train_loss: 1.946  val_accuracy: 0.588
[epoch 4] train_loss: 1.693  val_accuracy: 0.612
[epoch 5] train_loss: 1.544  val_accuracy: 0.627
[epoch 6] train_loss: 1.468  val_accuracy: 0.640
[epoch 7] train_loss: 1.383  val_accuracy: 0.683
[epoch 10] train_loss: 1.226  val_accuracy: 0.703
[epoch 14] train_loss: 1.072  val_accuracy: 0.717
[epoch 15] train_loss: 1.029  val_accuracy: 0.718
[epoch 16] train_loss: 1.003  val_accuracy: 0.739
[epoch 17] train_loss: 0.999  val_accuracy: 0.740
[epoch 20] train_loss: 0.904  val_accuracy: 0.763
[epoch 25] train_loss: 0.816  val_accuracy: 0.767
[epoch 28] train_loss: 0.765  val_accuracy: 0.771
[epoch 37] train_loss: 0.630  val_accuracy: 0.786
[epoch 44] train_loss: 0.551  val_accuracy: 0.787
[epoch 48] train_loss: 0.517  val_accuracy: 0.793
[epoch 50] train_loss: 0.497  val_accuracy: 0.796
[epoch 54] train_loss: 0.459  val_accuracy: 0.803
[epoch 57] train_loss: 0.428  val_accuracy: 0.818
[epoch 84] train_loss: 0.312  val_accuracy: 0.822
[epoch 91] train_loss: 0.301  val_accuracy: 0.828
[epoch 93] train_loss: 0.291  val_accuracy: 0.832
