[epoch 1] train_loss: 1.653  val_accuracy: 0.612
[epoch 2] train_loss: 1.526  val_accuracy: 0.672
[epoch 3] train_loss: 1.425  val_accuracy: 0.710
[epoch 4] train_loss: 1.342  val_accuracy: 0.728
[epoch 8] train_loss: 1.096  val_accuracy: 0.733
[epoch 9] train_loss: 1.009  val_accuracy: 0.744
[epoch 10] train_loss: 0.951  val_accuracy: 0.775
[epoch 38] train_loss: 0.371  val_accuracy: 0.782
[epoch 50] train_loss: 0.292  val_accuracy: 0.800
[epoch 52] train_loss: 0.305  val_accuracy: 0.820
